,ID,N_VICTIMAS,FECHA_x,AAAA,MM,DD,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,ROL_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,FECHA_FALLECIMIENTO,Dia_de_la_semana
517,20190083,1,2019-09-26,2019,9,26,8,MONTE Y CORVALAN,CALLE,9,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,73,2019-09-26,Thursday
518,20190084,1,2019-09-27,2019,9,27,11,TANDIL Y LA FUENTE,CALLE,7,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,40,2019-09-27,Friday
519,20190085,1,2019-10-09,2019,10,9,22,CARDOSO Y BACACAY,CALLE,10,BICICLETA-TREN,BICICLETA,TREN,CICLISTA,MASCULINO,20,2019-10-09,Wednesday
520,20190086,1,2019-10-15,2019,10,15,14,CORRIENTES AV. 6700,AVENIDA,15,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,2019-10-15,Tuesday
521,20190087,1,2019-10-21,2019,10,21,21,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,12,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,2019-10-21,Monday
522,20190088,1,2019-10-22,2019,10,22,20,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,27,2019-10-22,Tuesday
523,20190089,1,2019-10-23,2019,10,23,15,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,92,2019-10-23,Wednesday
524,20190090,1,2019-10-24,2019,10,24,18,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,9,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,67,2019-10-26,Thursday
525,20190091,1,2019-11-01,2019,11,1,20,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,35,2019-11-01,Friday
526,20190092,1,2019-11-03,2019,11,3,10,"BRIN, MINISTRO Y SUAREZ",CALLE,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,37,2019-11-03,Sunday
527,20190093,1,2019-11-13,2019,11,13,11,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,11,BICICLETA-OTRO,BICICLETA,OTRO,CICLISTA,MASCULINO,16,2019-11-13,Wednesday
528,20190094,1,2019-11-18,2019,11,18,14,CAMARGO Y SERRANO,CALLE,15,MOTO-OTRO,MOTO,OTRO,PASAJERO_ACOMPAÑANTE,FEMENINO,SD,2019-11-18,Monday
529,20190095,1,2019-11-20,2019,11,20,15,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,1,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,SD,2019-11-20,Wednesday
530,20190096,1,2019-11-22,2019,11,22,19,CASEROS AV. Y PIEDRAS,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,73,2019-11-22,Friday
531,20190097,1,2019-11-25,2019,11,25,8,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,9,MULTIPLE,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25,Monday
532,20190098,1,2019-11-25,2019,11,25,14,GUZMAN 365,AVENIDA,15,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-29,Monday
533,20190100,1,2019-12-05,2019,12,5,17,de los constituyentes av. 4300,AVENIDA,12,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,38,2019-12-18,Thursday
534,20190101,1,2019-12-17,2019,12,17,4,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,4,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,25,2019-12-17,Tuesday
535,20190102,1,2019-12-17,2019,12,17,14,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,9,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,18,2019-12-18,Tuesday
536,20190103,1,2019-12-18,2019,12,18,SD,"PAZ, GRAL. AV. Y GRIVEO",AVENIDA,11,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,24,2019-12-18,Wednesday
537,20190104,1,2019-12-21,2019,12,21,4,RIVADAVIA AV. Y PERGAMINO,AVENIDA,10,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-22,Saturday
538,20190105,1,2019-05-05,2019,5,5,11,SANTO TOME Y SEGUROLA AV.,AVENIDA,10,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,82,2019-05-08,Sunday
539,20200001,1,2020-01-04,2020,1,4,10,URIARTE Y LOYOLA,CALLE,15,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,2020-01-04,Saturday
540,20200002,1,2020-01-05,2020,1,5,20,SARAZA Y VARELA AV.,AVENIDA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,36,2020-01-07,Sunday
541,20200003,1,2020-01-11,2020,1,11,6,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,44,2020-01-11,Saturday
542,20200004,1,2020-01-14,2020,1,14,21,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,82,2020-01-15,Tuesday
543,20200005,1,2020-01-14,2020,1,14,6,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,3,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,25,2020-02-10,Tuesday
544,20200006,1,2020-01-20,2020,1,20,12,LAFUENTE AV. 2250,AVENIDA,8,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,23,2020-01-20,Monday
545,20200007,1,2020-01-27,2020,1,27,0,CHILE Y LIMA ,CALLE,1,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,52,2020-01-27,Monday
546,20200008,1,2020-01-30,2020,1,30,7,CORDOBA AV. Y JEAN JAURES,AVENIDA,2,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,49,2020-01-30,Thursday
547,20200009,1,2020-02-04,2020,2,4,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,5,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,48,2020-02-05,Tuesday
548,20200010,1,2020-02-08,2020,2,8,5,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,1,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,SD,2020-02-08,Saturday
549,20200011,1,2020-02-12,2020,2,12,11,COLOMBRES 466,CALLE,5,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,31,2020-02-12,Wednesday
550,20200012,1,2020-02-18,2020,2,18,21,MEXICO 2860,CALLE,3,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,66,2020-02-18,Tuesday
551,20200013,1,2020-02-20,2020,2,20,12,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,15,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,58,2020-03-03,Thursday
552,20200014,1,2020-02-27,2020,2,27,2,BERMUDEZ Y NOGOYA,CALLE,11,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,SD,2020-02-27,Thursday
553,20200015,1,2020-02-28,2020,2,28,14,BRASIL AV. Y PASEO COLON AV.,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29,2020-02-28,Friday
554,20200016,1,2020-02-29,2020,2,29,13,"ALEM,LEANDRO N. AV. 770",AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,68,2020-03-09,Saturday
555,20200017,1,2020-03-05,2020,3,5,23,BELGRANO AV. Y RINCON,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,SD,2020-03-05,Thursday
556,20200018,1,2020-03-09,2020,3,9,14,"UDAONDO, GUILLERMO AV. 901",AVENIDA,13,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,2020-03-09,Monday
557,20200019,1,2020-03-10,2020,3,10,21,CONSTITUCION Y CASTRO,CALLE,5,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,80,2020-03-10,Tuesday
558,20200020,1,2020-03-13,2020,3,13,17,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,3,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,74,2020-03-17,Friday
559,20200021,1,2020-03-14,2020,3,14,16,"BRAVO, MARIO 1279",CALLE,2,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,87,2020-03-14,Saturday
560,20200022,1,2020-04-07,2020,4,7,6,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,9,AUTO-CARGAS,AUTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07,Tuesday
561,20200023,1,2020-04-09,2020,4,9,18,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,4,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,44,2020-05-03,Thursday
562,20200024,1,2020-04-24,2020,4,24,7,MURGUIONDO 1339,CALLE,9,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,53,2020-04-24,Friday
563,20200025,1,2020-05-12,2020,5,12,5,RIVADAVIA AV. 2551,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,SD,2020-05-12,Tuesday
564,20200026,1,2020-05-17,2020,5,17,6,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,14,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,2020-05-17,Sunday
565,20200027,1,2020-05-18,2020,5,18,8,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,8,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,2020-05-18,Monday
566,20200028,1,2020-05-19,2020,5,19,10,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,91,2020-05-23,Tuesday
567,20200029,1,2020-06-10,2020,6,10,14,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AVENIDA,9,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,2020-06-12,Wednesday
568,20200030,1,2020-06-16,2020,6,16,15,SAN MARTIN AV. 1550,AVENIDA,6,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,40,2020-06-16,Tuesday
569,20200031,1,2020-06-30,2020,6,30,8,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,2020-06-30,Tuesday
570,20200032,1,2020-07-10,2020,7,10,23,CORRIENTES AV. Y SERRANO,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,21,2020-07-10,Friday
571,20200033,1,2020-07-19,2020,7,19,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,13,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,32,2020-07-19,Sunday
572,20200034,1,2020-08-02,2020,8,2,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,3,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,SD,2020-08-02,Sunday
573,20200035,1,2020-08-04,2020,8,4,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,7,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,2020-08-04,Tuesday
574,20200036,1,2020-08-07,2020,8,7,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,14,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,72,2020-08-22,Friday
575,20200037,1,2020-08-29,2020,8,29,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,8,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,38,2020-08-29,Saturday
576,20200038,2,2020-08-30,2020,8,30,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,46,2020-08-30,Sunday
577,20200038,2,2020-08-30,2020,8,30,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,64,2020-08-30,Sunday
578,20200039,1,2020-09-01,2020,9,1,19,MURGUIONDO 2700,CALLE,9,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,44,2020-09-01,Tuesday
579,20200040,1,2020-09-12,2020,9,12,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,2,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,SD,2020-09-12,Saturday
580,20200041,1,2020-09-28,2020,9,28,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,7,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34,2020-09-28,Monday
581,20200042,1,2020-09-29,2020,9,29,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,53,2020-09-29,Tuesday
582,20200043,1,2020-09-30,2020,9,30,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,64,2020-09-30,Wednesday
583,20200044,1,2020-10-05,2020,10,5,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,6,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,43,2020-10-05,Monday
584,20200045,1,2020-10-19,2020,10,19,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AVENIDA,8,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,50,2020-10-19,Monday
585,20200046,1,2020-10-27,2020,10,27,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,11,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,41,2020-10-27,Tuesday
586,20200047,1,2020-10-27,2020,10,27,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,9,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,15,2020-10-27,Tuesday
587,20200048,1,2020-10-29,2020,10,29,20,DORREGO AV. 614,AVENIDA,15,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,2020-10-29,Thursday
588,20200049,1,2020-10-30,2020,10,30,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,1,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,2020-10-30,Friday
589,20200050,1,2020-11-01,2020,11,1,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,14,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,28,2020-11-01,Sunday
590,20200051,1,2020-11-05,2020,11,5,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,10,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,49,2020-11-05,Thursday
591,20200052,1,2020-11-07,2020,11,7,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,3,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,44,2020-11-07,Saturday
592,20200053,1,2020-11-09,2020,11,9,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,4,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09,Monday
593,20200054,1,2020-11-19,2020,11,19,9,INCLAN Y ALBERTI,CALLE,4,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,59,2020-11-23,Thursday
594,20200055,1,2020-11-19,2020,11,19,12,OLAZABAL AV. 5437,AVENIDA,12,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,91,2020-12-11,Thursday
595,20200056,1,2020-11-21,2020,11,21,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AVENIDA,8,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,34,2020-11-21,Saturday
596,20200057,1,2020-11-23,2020,11,23,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,11,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,84,2020-11-23,Monday
597,20200058,1,2020-11-24,2020,11,24,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,10,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,57,2020-11-25,Tuesday
598,20200059,1,2020-12-01,2020,12,1,6,BRASIL 1100,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,49,2020-12-14,Tuesday
599,20200060,1,2020-12-03,2020,12,3,20,"HOMERO Y PERON, EVA AV.",AVENIDA,9,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,69,2020-12-03,Thursday
600,20200061,1,2020-12-03,2020,12,3,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,13,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,45,2020-12-04,Thursday
601,20200062,1,2020-12-04,2020,12,4,17,MORENO 1845,CALLE,3,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,47,2020-12-04,Friday
602,20200063,2,2020-12-05,2020,12,5,7,NUEVA YORK Y ALTA GRACIA,CALLE,11,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PEATON,MASCULINO,38,2020-12-05,Saturday
603,20200063,2,2020-12-05,2020,12,5,7,NUEVA YORK Y ALTA GRACIA,CALLE,11,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05,Saturday
604,20200065,1,2020-12-05,2020,12,5,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AVENIDA,12,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,24,2020-12-06,Saturday
605,20200066,1,2020-12-07,2020,12,7,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,10,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2020-12-07,Monday
606,20200067,1,2020-12-11,2020,12,11,22,SAENZ AV. Y BEAZLEY,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,51,2020-12-11,Friday
607,20200068,1,2020-12-12,2020,12,12,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,2,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,71,2020-12-20,Saturday
608,20200069,1,2020-12-15,2020,12,15,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15,Tuesday
609,20200070,1,2020-12-17,2020,12,17,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,2,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,81,2020-12-22,Thursday
610,20200071,1,2020-12-17,2020,12,17,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,4,2020-12-17,Thursday
611,20200072,1,2020-12-19,2020,12,19,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,3,BICICLETA-AUTO,BICICLETA,AUTO,CICLISTA,MASCULINO,42,2020-12-19,Saturday
612,20200073,1,2020-12-20,2020,12,20,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,56,2020-12-20,Sunday
613,20200074,1,2020-12-20,2020,12,20,21,BOGOTA Y NAZCA AV.,AVENIDA,7,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,39,2020-12-20,Sunday
614,20200075,1,2020-12-23,2020,12,23,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,23,2020-12-23,Wednesday
615,20200076,1,2020-12-24,2020,12,24,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,10,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,FEMENINO,78,2021-01-17,Thursday
616,20200077,2,2020-12-25,2020,12,25,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,FEMENINO,30,2020-12-25,Friday
617,20200077,2,2020-12-25,2020,12,25,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25,Friday
618,20200078,1,2020-12-25,2020,12,25,5,BARCO CENTENERA DEL 1118,CALLE,7,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,CICLISTA,MASCULINO,26,2020-12-25,Friday
619,20200079,1,2020-12-27,2020,12,27,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AVENIDA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,28,2020-12-27,Sunday
620,20210001,1,2021-01-06,2021,1,6,18,AU FRONDIZI KM. 3,AUTOPISTA,1,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,36,2021-01-06,Wednesday
621,20210002,1,2021-01-07,2021,1,7,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,47,2021-01-07,Thursday
622,20210003,1,2021-01-10,2021,1,10,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2021-01-10,Sunday
623,20210004,1,2021-01-11,2021,1,11,9,CASEROS AV. Y GUARANI,AVENIDA,5,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,61,2021-01-11,Monday
624,20210005,1,2021-01-11,2021,1,11,21,"PERON, EVA AV. 3800",AVENIDA,9,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,73,2021-01-14,Monday
625,20210006,1,2021-01-12,2021,1,12,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,14,MOTO-CARGAS,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12,Tuesday
626,20210007,1,2021-01-18,2021,1,18,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,15,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,84,2021-01-26,Monday
627,20210008,1,2021-01-22,2021,1,22,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,28,2021-01-22,Friday
628,20210009,1,2021-01-23,2021,1,23,5,PAYSANDU Y GAONA,AVENIDA,6,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,31,2021-01-23,Saturday
629,20210010,1,2021-01-23,2021,1,23,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",AVENIDA,12,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,2021-01-23,Saturday
630,20210011,1,2021-01-27,2021,1,27,1,SANTA FE AV. 1675,AVENIDA,2,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,21,2021-01-27,Wednesday
631,20210012,1,2021-01-29,2021,1,29,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,8,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,SD,2021-01-29,Friday
632,20210013,1,2021-01-31,2021,1,31,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,10,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,41,2021-01-31,Sunday
633,20210014,1,2021-02-02,2021,2,2,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,15,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,28,2021-02-18,Tuesday
634,20210015,1,2021-02-06,2021,2,6,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,15,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,26,2021-02-06,Saturday
635,20210016,1,2021-02-14,2021,2,14,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,8,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,22,2021-02-14,Sunday
636,20210017,1,2021-02-17,2021,2,17,4,SALTA Y CASEROS AV.,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,33,2021-02-17,Wednesday
637,20210018,1,2021-02-20,2021,2,20,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,3,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,36,2021-03-08,Saturday
638,20210019,1,2021-02-21,2021,2,21,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,30,2021-02-21,Sunday
639,20210020,1,2021-02-21,2021,2,21,15,POTOSI Y GASCON,CALLE,5,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,SD,2021-02-21,Sunday
640,20210021,1,2021-02-26,2021,2,26,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,3,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,39,2021-03-04,Friday
641,20210022,1,2021-02-28,2021,2,28,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,13,PASAJEROS-SD,PASAJEROS,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06,Sunday
642,20210023,1,2021-03-01,2021,3,1,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,4,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,24,2021-03-01,Monday
